DOY;Hour;Temperature__C_;SolarRadiation0__W_m2_;SolarRadiation30__W_m2_;WindSpeed_m_s_;WindDirection___;Pressure_hPa_;Precipitation_mm_;CloudCover___;CloudType_H_M_L_;PoutDC;GHIClearSky;DateNum;GHImeas;TAMBmeas
98;4;13.4;0;0;0.28;23;1017;0;20;1;0;0;735697.166666667;0;14.0933333333333
98;5;13.1;0;0;0.56;41;1018;0;22;1;0;0;735697.208333333;0;13.845
98;6;12.6;34;34;0.28;60;1017;0;23;1;1.78396128667052;33;735697.25;8.66666666666667;13.1633333333333
98;7;13.9;198;187;0;90;1017;0;25;1;32.4917299682002;195;735697.291666667;144.5;15.0066666666667
98;8;15.5;399;458;1.39;248;1017;0;28;1;58.0015540828234;390;735697.333333333;236.833333333333;16.9083333333333
98;9;16.9;464;563;1.39;251;1017;0;100;0.5;81.0425590515137;567;735697.375;330.333333333333;17.3183333333333
98;10;18.3;636;792;1.11;261;1017;0;80;0.5;87.600320370992;706;735697.416666667;354.833333333333;18.2266666666667
98;11;20.4;537;677;1.94;278;1017;0;99;0.5;96.2707837761964;793;735697.458333333;394.5;19.0183333333333
98;12;20.2;346;438;1.94;278;1017;0.1;100;0;84.7100289354168;823;735697.5;351.166666666667;18.78
98;13;22.2;440;557;1.39;291;1016;0;98;0.5;91.8846108742663;793;735697.541666667;389.5;18.7666666666667
98;14;21.3;460;579;1.39;286;1016;0;100;0.5;102.462695274353;706;735697.583333333;419.833333333333;19.305
98;15;21.9;545;676;1.94;293;1016;0;100;0.5;67.8691883468627;567;735697.625;292.833333333333;19.0133333333333
98;16;22.2;513;618;1.94;300;1015;0;10;0;56.227548663037;390;735697.666666667;247;18.4916666666667
98;17;22;341;382;2.78;303;1015;0;10;0;35.6001025564642;195;735697.708333333;164;17.895
98;18;22.4;153;127;3.33;312;1015;0;5;0;24.4267191696167;33;735697.75;134.166666666667;17.6916666666667
98;19;20.7;19;19;4.17;304;1015;0;0;0;1.87889727274577;0;735697.791666667;10.3333333333333;16.715
98;20;19.4;0;0;3.89;348;1015;0;0;0;0;0;735697.833333333;0;15.4266666666667
98;21;17.8;0;0;3.06;353;1016;0;24;0.5;0;0;735697.875;0;14.485
98;22;17.6;0;0;4.44;354;1016;0;0;0;0;0;735697.916666667;0;13.73
98;23;17.1;0;0;1.94;259;1018;0;99;1;0;0;735697.958333333;0;12.99
101;0;13.4;0;0;1.67;311;1017;0;0;0;0;0;735700;0;14.6433333333333
101;1;12;0;0;1.39;321;1017;0;0;0;0;0;735700.041666667;0;13.9533333333333
101;2;11;0;0;1.11;328;1016;0;0;0;0;0;735700.083333333;0;13.3233333333333
101;3;9.9;0;0;1.39;360;1016;0;0;0;0;0;735700.125;0;12.4116666666667
101;4;10.2;0;0;1.39;45;1016;0;0;0;0;0;735700.166666667;0;12.48
101;5;11.3;0;0;1.39;79;1016;0;0;0;0;0;735700.208333333;0;12.1416666666667
101;6;10.9;46;46;1.94;90;1016;0;13;1;3.46118562486437;41;735700.25;20;12.1816666666667
101;7;10.8;218;198;2.5;112;1017;0;23;1;24.4095054149448;209;735700.291666667;125.333333333333;13.2066666666667
101;8;11.5;416;466;1.39;125;1017;0;26;1;77.794687425189;405;735700.333333333;327.666666666667;14.88
101;9;14.1;587;700;3.33;107;1017;0;26;1;144.127633626552;581;735700.375;498.666666666667;15.5383333333333
101;10;15.7;723;887;3.61;104;1017;0;29;1;179.276617618137;719;735700.416666667;635;16.9383333333333
101;11;17;817;1016;3.33;107;1017;0;29;1;200.710877193875;806;735700.458333333;739.5;17.5583333333333
101;12;18.2;866;1083;3.06;108;1017;0;23;1;208.412722066244;836;735700.5;791.166666666667;18.42
101;13;19.3;862;1077;3.06;111;1016;0;12;1;201.927569347524;806;735700.541666667;782.833333333333;19.4
101;14;20;807;1001;2.78;114;1016;0;4;1;183.564131803279;719;735700.583333333;722.833333333333;19.9466666666667
101;15;20.7;703;858;2.5;123;1015;0;0;0;148.893166063097;581;735700.625;607.333333333333;20.6116666666667
101;16;20.8;559;659;2.78;123;1015;0;9;1;109.563039805095;405;735700.666666667;467.666666666667;20.7133333333333
101;17;20.7;384;418;2.78;117;1014;0;4;1;58.209746653239;209;735700.708333333;287.833333333333;20.1416666666667
101;18;20.4;177;142;3.06;109;1014;0;0;0;16.7924934089119;41;735700.75;109.833333333333;19.3383333333333
101;19;19.2;25;25;2.5;100;1015;0;0;0;1.02882607639003;0;735700.791666667;5.33333333333333;18.34
101;20;18.5;0;0;2.22;86;1015;0;0;0;0;0;735700.833333333;0;17.2316666666667
101;21;16.9;0;0;2.78;102;1016;0;13;1;0;0;735700.875;0;16.1616666666667
101;22;15.7;0;0;3.06;112;1016;0;19;1;0;0;735700.916666667;0;15.1466666666667
101;23;14.7;0;0;1.94;308;1016;0;0;0;0;0;735700.958333333;0;14.1716666666667
102;0;13.9;0;0;2.5;100;1017;0;21;0;0;0;735701;0;13.4533333333333
102;1;13.7;0;0;2.22;94;1017;0;60;0;0;0;735701.041666667;0;12.8716666666667
102;2;13;0;0;2.22;90;1017;0;72;0;0;0;735701.083333333;0;12.6883333333333
102;3;12.6;0;0;2.22;86;1016;0;61;0;0;0;735701.125;0;12.6633333333333
102;4;12.6;0;0;2.22;80;1016;0;51;0;0;0;735701.166666667;0;12.735
102;5;12.3;0;0;1.94;87;1016;0;40;0;0;0;735701.208333333;0;12.84
102;6;12.1;47;47;1.67;92;1016;0;45;0;0.119000244140625;44;735701.25;4.66666666666667;12.68
102;7;13.1;173;156;2.22;106;1016;0;100;0;10.515600144242;214;735701.291666667;50.3333333333333;12.6533333333333
102;8;13.9;365;405;2.22;107;1017;0;88;0;21.2501999157777;409;735701.333333333;92.1666666666667;12.9883333333333
102;9;15.1;581;689;2.22;119;1017;0;49;0;105.962813522694;586;735701.375;394;14.4433333333333
102;10;16.3;725;885;2.22;122;1017;0;39;0;142.804565090062;723;735701.416666667;547;15.9766666666667
102;11;17.4;827;1024;2.22;130;1016;0;8;0;178.526787257724;810;735701.458333333;659.833333333333;16.975
102;12;18.6;875;1089;2.22;138;1016;0;0;0;196.543236783346;840;735701.5;750.166666666667;18.0033333333333
102;13;19.7;865;1076;0.83;145;1015;0;5;0;194.996816736857;810;735701.541666667;759.333333333333;18.6583333333333
102;14;20.2;812;1003;0.28;138;1016;0;16;0;171.634928415039;723;735701.583333333;683.333333333333;19.735
102;15;20.8;705;856;2.22;139;1015;0;8;1;133.498323824467;586;735701.625;581.333333333333;20.185
102;16;21;555;650;1.94;97;1014;0;0;0;88.0854945288763;409;735701.666666667;402;20.1716666666667
102;17;20.8;381;411;2.22;90;1014;0;0;0;48.6288076625439;214;735701.708333333;234.666666666667;19.8616666666667
102;18;20.6;185;148;0.56;105;1014;0;0;0;19.0612222290039;44;735701.75;93;19.24
102;19;18.9;28;28;1.39;122;1014;0;100;0.5;1.66126739501952;0;735701.791666667;9.66666666666667;18.1316666666667
102;20;18;0;0;1.94;126;1014;0;29;0.5;0;0;735701.833333333;0;17.545
102;21;17.2;0;0;1.67;123;1015;0;74;0.5;0;0;735701.875;0;16.7166666666667
102;22;16.9;0;0;1.39;108;1016;0;70;0.5;0;0;735701.916666667;0;16.2333333333333
102;23;14.8;0;0;2.78;104;1017;0;27;0.5;0;0;735701.958333333;0;15.8816666666667
103;0;15.2;0;0;1.94;102;1015;0.1;66;1;0;0;735702;0;14.9333333333333
103;1;15;0;0;1.94;90;1016;0;100;0.5;0;0;735702.041666667;0;14.2366666666667
103;2;14.2;0;0;2.22;86;1016;0;100;0.5;0;0;735702.083333333;0;13.8233333333333
103;3;13.6;0;0;2.22;82;1015;0;100;0.5;0;0;735702.125;0;13.3183333333333
103;4;13.3;0;0;2.22;80;1016;0;100;0.5;0;0;735702.166666667;0;13.09
103;5;13.2;0;0;1.94;78;1016;0;100;0.5;0;0;735702.208333333;0;12.8683333333333
103;6;13;20;20;1.94;92;1016;0;100;0;0.881441921657986;47;735702.25;6.33333333333333;12.7666666666667
103;7;13.5;91;81;1.94;82;1016;0;100;0;9.91101245229212;218;735702.291666667;48.3333333333333;12.9716666666667
103;8;14.2;171;189;1.67;77;1016;0;100;0;29.0803591328328;414;735702.333333333;126.666666666667;13.47
103;9;14.8;378;446;1.39;116;1017;0;100;0.5;77.2931851026747;590;735702.375;315.333333333333;14.525
103;10;17.1;687;835;0.28;159;1017;0;0;0;75.8430301496718;727;735702.416666667;317.333333333333;15.2133333333333
103;11;19.1;854;1053;1.94;270;1016;0;0;0;149.587659027876;814;735702.458333333;592.833333333333;16.7933333333333
103;12;21.2;878;1089;0.56;300;1016;0;0;0;223.320594442838;844;735702.5;895.5;18.1183333333333
103;13;23.3;859;1064;3.61;8;1015;0;10;0;206.910143720719;814;735702.541666667;819.666666666667;18.905
103;14;24.3;819;1007;5.83;6;1016;0;0;0;164.877628704078;727;735702.583333333;671.666666666667;19.5933333333333
103;15;25;722;872;3.89;5;1015;0;1;0;154.49125841509;590;735702.625;626.666666666667;19.97
103;16;24.9;572;666;4.17;3;1015;0;0;0;108.031663852268;414;735702.666666667;461.333333333333;20.32
103;17;24.3;392;419;4.72;358;1015;0;0;0;57.3992045276448;218;735702.708333333;288.833333333333;20.5483333333333
103;18;22.8;186;149;3.89;348;1015;0;0;0;16.6905360612336;47;735702.75;121.333333333333;19.9283333333333
103;19;19.3;30;30;2.5;346;1015;0;0;0;2.01233333094307;0;735702.791666667;11.8333333333333;18.74
103;20;16.6;0;0;2.5;14;1015;0;0;0;0;0;735702.833333333;0;17.7833333333333
103;21;15.9;0;0;3.06;18;1016;0;0;0;0;0;735702.875;0;17.1066666666667
103;22;15.8;0;0;2.5;28;1016;0;0;0;0;0;735702.916666667;0;16.63
103;23;16;0;0;1.67;96;1015;0;14;1;0;0;735702.958333333;0;15.8666666666667
104;0;14.6;0;0;1.67;74;1016;0;0;0;0;0;735703;0;14.9266666666667
104;1;14;0;0;1.94;83;1016;0;0;0;0;0;735703.041666667;0;13.975
104;2;13.7;0;0;1.67;81;1016;0;0;0;0;0;735703.083333333;0;13.5833333333333
104;3;12.8;0;0;1.39;64;1016;0;0;0;0;0;735703.125;0;13.2316666666667
104;4;12.3;0;0;1.11;43;1016;0;0;0;0;0;735703.166666667;0;12.68
104;5;11.4;0;0;1.11;35;1016;0;0;0;0;0;735703.208333333;0;12.4366666666667
104;6;10.6;50;40;1.39;27;1016;0;0;0;3.45974058363173;50;735703.25;19.1666666666667;13.0416666666667
104;7;11.8;221;195;0.83;4;1016;0;0;0;29.6025564744738;223;735703.291666667;130.5;13.7983333333333
104;8;13.8;422;462;1.11;141;1015;0;0;0;66.1682628357023;419;735703.333333333;271.833333333333;15.0866666666667
104;9;15.4;599;702;1.11;135;1016;0;0;0;123.481984599701;594;735703.375;459.333333333333;16.9866666666667
104;10;17.4;744;899;0.28;135;1016;0;0;0;163.935954437256;731;735703.416666667;607.833333333333;17.4016666666667
104;11;19.3;846;1038;0.56;225;1015;0;0;0;193.534400190574;818;735703.458333333;726.833333333333;18.4166666666667
104;12;21;897;1108;1.94;255;1014;0;0;0;206.028906224569;848;735703.5;789.833333333333;19.26
104;13;22.1;893;1102;2.78;260;1013;0;0;0;205.398403943415;818;735703.541666667;791.5;20.0483333333333
104;14;22.9;834;1021;3.33;261;1012;0;0;0;189.73923302219;731;735703.583333333;744.5;21.33
104;15;23.4;723;869;3.61;266;1012;0;0;0;159.162502848307;594;735703.625;641.5;21.8816666666667
104;16;23.5;571;660;3.33;272;1011;0;0;0;112.41220193387;419;735703.666666667;479.333333333333;22.1266666666667
104;17;23.4;385;407;2.78;280;1010;0;4;0;59.1124114782874;223;735703.708333333;300.5;21.0666666666667
104;18;23.5;182;146;0.83;295;1010;0;3;0;16.8587611897786;50;735703.75;134.333333333333;19.3216666666667
104;19;21;32;32;0.28;38;1012;0;0;0;2.14526755015055;0;735703.791666667;15.1666666666667;17.4833333333333
104;20;18.8;0;0;0;236;1011;0;0;0;0;0;735703.833333333;0;16.0083333333333
104;21;18.1;0;0;0.28;315;1013;0;0;0;0;0;735703.875;0;15.07
104;22;18.2;0;0;1.94;349;1013;0;0;0;0;0;735703.916666667;0;14.5283333333333
104;23;14.2;0;0;1.67;62;1016;0;0;0;0;0;735703.958333333;0;14.0066666666667
105;0;14.9;0;0;7.22;19;1014;0;7;1;0;0;735704;0;13.5283333333333
105;1;13.5;0;0;5.83;26;1014;0;7;1;0;0;735704.041666667;0;12.9666666666667
105;2;12.9;0;0;4.44;19;1015;0;3;1;0;0;735704.083333333;0;12.3983333333333
105;3;12.9;0;0;5;17;1015;0;0;0;0;0;735704.125;0;12.2566666666667
105;4;13.2;0;0;5.83;18;1015;0;0;0;0;0;735704.166666667;0;12.2083333333333
105;5;12.6;0;0;6.39;21;1016;0;0;0;0;0;735704.208333333;0;13.0566666666667
105;6;11.8;59;47;6.11;21;1016;0;0;0;3.84401297925383;53;735704.25;36.8333333333333;14.575
105;7;11.3;245;214;6.11;20;1017;0;0;0;25.8940715043332;227;735704.291666667;143.166666666667;15.015
105;8;12.4;456;495;6.11;14;1017;0;0;0;89.2863335412607;423;735704.333333333;383.333333333333;15.2933333333333
105;9;13.4;641;747;6.67;10;1017;0;0;0;159.914300312466;599;735704.375;567.833333333333;15.6333333333333
105;10;14.8;790;951;7.78;10;1018;0;0;0;199.943437469827;735;735704.416666667;707.5;16.3083333333333
105;11;16;892;1090;8.33;12;1017;0;0;0;221.223105371263;822;735704.458333333;805.666666666667;16.9516666666667
105;12;17.1;944;1161;8.61;10;1017;0;0;0;222.007229337962;851;735704.5;853.333333333333;18.0933333333333
105;13;17.9;940;1155;8.06;9;1017;0;0;0;206.80450164795;822;735704.541666667;788;17.795
105;14;18.2;879;1071;7.22;13;1017;0;0;0;189.297188886007;735;735704.583333333;756.666666666667;18.02
105;15;18.3;760;908;6.94;19;1016;0;0;0;90.9015560990059;599;735704.625;401.333333333333;17.2916666666667
105;16;18.4;601;691;6.67;25;1016;0;0;0;129.846743731403;423;735704.666666667;547.833333333333;17.6916666666667
105;17;17.8;413;433;6.94;30;1017;0;0;0;67.7755818091498;227;735704.708333333;348.333333333333;16.8866666666667
105;18;17.1;202;162;6.67;35;1017;0;0;0;17.256732287793;53;735704.75;165.666666666667;16.1716666666667
105;19;15.9;35;35;6.39;36;1018;0;0;0;1.70812336165754;0;735704.791666667;21.5;15.1033333333333
105;20;14.5;0;0;7.5;28;1018;0;0;0;0;0;735704.833333333;0;14.375
105;21;13.4;0;0;6.94;19;1020;0;0;0;0;0;735704.875;0;13.85
105;22;12;0;0;6.67;14;1021;0;0;0;0;0;735704.916666667;0;13.4216666666667
105;23;16;0;0;6.67;17;1014;0;1;1;0;0;735704.958333333;0;12.7316666666667
106;0;11.8;0;0;5.83;20;1019;0;0;0;0;0;735705;0;12.0883333333333
106;1;11.3;0;0;5.56;16;1020;0;0;0;0;0;735705.041666667;0;11.6116666666667
106;2;11;0;0;5.83;14;1020;0;0;0;0;0;735705.083333333;0;10.685
106;3;11.1;0;0;6.11;11;1020;0;0;0;0;0;735705.125;0;9.97333333333333
106;4;10.8;0;0;4.17;6;1020;0;0;0;0;0;735705.166666667;0;9.06666666666667
106;5;9.8;0;0;3.06;1;1021;0;0;0;0;0;735705.208333333;0;8.265
106;6;8.2;62;50;2.78;355;1020;0;0;0;3.79523616366916;56;735705.25;38.3333333333333;8.68833333333333
106;7;9;246;212;2.5;360;1021;0;0;0;25.8513670274773;232;735705.291666667;135.833333333333;9
106;8;10.3;453;489;0.28;10;1022;0;0;0;88.7306301263398;427;735705.333333333;374;10.5666666666667
106;9;11.8;636;737;2.5;214;1022;0;0;0;152.624801762899;603;735705.375;548.666666666667;12.4683333333333
106;10;13.6;785;940;1.67;250;1022;0;0;0;189.282510665491;739;735705.416666667;689.666666666667;13.2333333333333
106;11;15.2;888;1081;2.5;260;1021;0;0;0;211.196964520108;826;735705.458333333;793.5;14.7316666666667
106;12;16.5;940;1152;1.94;270;1021;0;0;0;218.642989692688;855;735705.5;846.666666666667;15.2166666666667
106;13;17.6;933;1142;1.94;270;1021;0;0;0;214.946726407843;826;735705.541666667;841.833333333333;16.0616666666667
106;14;18.5;867;1052;2.5;262;1021;0;0;0;194.837124520215;739;735705.583333333;787.666666666667;17.2016666666667
106;15;18.8;749;891;3.33;257;1020;0;0;0;167.70350695716;603;735705.625;684.166666666667;17.095
106;16;18.8;594;678;3.89;263;1019;0;0;0;121.668128751484;427;735705.666666667;521.166666666667;17.2766666666667
106;17;18.8;410;426;3.89;323;1019;0;0;0;64.7967571025078;232;735705.708333333;334.666666666667;17.0033333333333
106;18;17.2;203;162;4.72;352;1019;0;0;0;17.3248105763087;56;735705.75;156.833333333333;16.6283333333333
106;19;14.8;38;38;6.39;8;1019;0;0;0;2.24635864257813;0;735705.791666667;21.3333333333333;15.6266666666667
106;20;12.8;0;0;5.83;22;1019;0;0;0;0;0;735705.833333333;0;14.795
106;21;13.9;0;0;3.33;49;1021;0;0;0;0;0;735705.875;0;14.3366666666667
106;22;12.5;0;0;2.22;38;1022;0;0;0;0;0;735705.916666667;0;13.38
106;23;12.2;0;0;5.83;18;1019;0;0;0;0;0;735705.958333333;0;11.8466666666667
107;0;10.2;0;0;1.39;347;1024;0;0;0;0;0;735706;0;11.0666666666667
107;1;8.4;0;0;0.83;345;1024;0;0;0;0;0;735706.041666667;0;10.3533333333333
107;2;6.9;0;0;0.56;327;1025;0;0;0;0;0;735706.083333333;0;9.76666666666667
107;3;6.3;0;0;1.11;296;1024;0;0;0;0;0;735706.125;0;9.20666666666667
107;4;6;0;0;1.67;307;1023;0;0;0;0;0;735706.166666667;0;8.57333333333333
107;5;5.6;0;0;2.22;316;1024;0;0;0;0;0;735706.208333333;0;7.86
107;6;5.4;65;52;2.5;334;1024;0;0;0;3.69336616099206;59;735706.25;41.3333333333333;7.85166666666667
107;7;7.4;251;215;1.11;345;1023;0;0;0;25.1930233128866;236;735706.291666667;137.333333333333;9.84166666666667
107;8;9.5;456;488;0.56;180;1022;0;0;0;88.3767742029827;432;735706.333333333;378.166666666667;12.8633333333333
107;9;10.5;639;737;1.39;172;1022;0;0;0;151.550721893311;607;735706.375;553;14.2516666666667
107;10;12.3;788;940;1.67;218;1021;0;0;0;191.090896525913;743;735706.416666667;699.833333333333;14.3316666666667
107;11;14.2;892;1081;1.94;255;1020;0;0;0;208.944037128463;830;735706.458333333;797.833333333333;15.57
107;12;15.6;943;1151;2.22;270;1020;0;0;0;215.009372456868;859;735706.5;846.333333333333;16.5933333333333
107;13;16.7;937;1142;2.22;260;1018;0;0;0;212.693532260236;830;735706.541666667;840;16.675
107;14;17.6;875;1057;1.94;241;1018;0;0;0;193.645589628848;743;735706.583333333;776.666666666667;17.415
107;15;18.3;760;899;1.67;239;1017;0;0;0;162.6812460629;607;735706.625;670.5;18.075
107;16;18.5;605;687;1.39;237;1015;0;0;0;118.81249379586;432;735706.666666667;517.5;18.5483333333333
107;17;18.4;418;431;1.67;246;1015;0;0;0;63.9589855702719;236;735706.708333333;335;18.1866666666667
107;18;18.1;209;167;1.94;261;1015;0;0;0;15.5532380856117;59;735706.75;121.833333333333;17.6783333333333
107;19;16.2;40;40;2.22;258;1015;0;0;0;1.19293626149496;0;735706.791666667;6.83333333333333;16.7566666666667
107;20;13.9;0;0;1.11;252;1015;0;0;0;0;0;735706.833333333;0;15.9483333333333
107;21;12.6;0;0;0.83;243;1016;0;1;1;0;0;735706.875;0;15.2266666666667
107;22;11.4;0;0;0;270;1015;0;1;1;0;0;735706.916666667;0;14.155
107;23;12.4;0;0;1.67;22;1023;0;0;0;0;0;735706.958333333;0;12.4866666666667
108;0;10.1;0;0;1.39;37;1015;0;0;0;0;0;735707;0;11.385
108;1;9.8;0;0;1.11;33;1015;0;0;0;0;0;735707.041666667;0;10.8266666666667
108;2;9.3;0;0;0.83;26;1014;0;0;0;0;0;735707.083333333;0;9.795
108;3;8.5;0;0;0.83;31;1013;0;0;0;0;0;735707.125;0;9.435
108;4;8;0;0;0.83;24;1013;0;18;1;0;0;735707.166666667;0;8.67666666666667
108;5;7.5;0;0;0.83;6;1012;0;30;1;0;0;735707.208333333;0;8.24833333333333
108;6;7.9;78;62;1.11;3;1011;0;41;0.5;6.53505049563311;62;735707.25;39.3333333333333;8.88666666666667
108;7;9.7;236;200;0;333;1011;0;60;0.5;25.2973088312958;240;735707.291666667;106.666666666667;9.715
108;8;11.2;298;317;1.11;250;1009;0;100;0.5;31.495746864337;436;735707.333333333;127.166666666667;11.3816666666667
108;9;12.5;363;416;1.39;247;1010;0;100;0.5;43.1925515752099;611;735707.375;180.166666666667;12.0233333333333
108;10;14.3;440;522;2.22;247;1009;0;100;0.5;80.4899462382;747;735707.416666667;332;13.0966666666667
108;11;15.7;435;525;2.5;255;1008;0;100;0.5;106.728130973858;833;735707.458333333;444.5;14.6866666666667
108;12;16.8;457;555;2.5;263;1007;0;100;0.5;77.7130696614583;863;735707.5;318.833333333333;15.41
108;13;17.7;529;642;2.5;262;1006;0;100;0.5;61.1049515546379;833;735707.541666667;251;15.51
108;14;18.6;543;653;2.22;257;1006;0;100;0.5;61.2235459645589;747;735707.583333333;265.333333333333;15.745
108;15;20.4;602;709;1.94;250;1004;0;47;0.5;83.3703415118863;611;735707.625;355.666666666667;16.435
108;16;20.6;589;665;1.11;260;1004;0;92;0.5;65.9111085425483;436;735707.666666667;291.666666666667;17.2683333333333
108;17;20.7;402;411;2.5;255;1003;0;75;0.5;39.9244241078695;240;735707.708333333;185.333333333333;16.705
108;18;20.8;199;159;1.67;254;1002;0;84;0;11.9992702210138;62;735707.75;58;16.2883333333333
108;19;18.9;34;34;1.67;264;1002;0;2;0;1.26117449866401;0;735707.791666667;5.83333333333333;15.8016666666667
108;20;16.9;0;0;1.94;280;1003;0;5;0;0;0;735707.833333333;0;15.3666666666667
108;21;15.7;0;0;1.67;303;1003;0;61;0.5;0;0;735707.875;0;14.61
108;22;14.7;0;0;2.22;305;1003;0;99;0.5;0;0;735707.916666667;0;12.6416666666667
108;23;11.3;0;0;0.56;30;1015;0;0;0;0;0;735707.958333333;0;10.0483333333333
109;0;12.1;0;0;5;13;1002;0.1;100;0;0;0;735708;0;9.47
109;1;11;0;0;2.22;37;1003;0.4;100;0;0;0;735708.041666667;0;7.91
109;2;10.1;0;0;4.17;21;1003;0.3;100;0;0;0;735708.083333333;0;6.55333333333333
109;3;9;0;0;3.61;358;1002;1.4;100;0;0;0;735708.125;0;6.07833333333333
109;4;8.8;0;0;3.89;359;1002;2;100;0;0;0;735708.166666667;0;5.52666666666667
109;5;8.4;0;0;3.61;1;1002;2.6;100;0;0;0;735708.208333333;0;5.32166666666667
109;6;8.3;4;4;3.89;350;1002;3.1;100;0;0.34449462890625;66;735708.25;2.33333333333333;5.53
109;7;8.2;46;46;3.89;345;1002;2;100;0;2.296630859375;245;735708.291666667;15.5;5.93333333333333
109;8;8.4;73;77;3.61;360;1001;1.1;100;0;5.16963257683648;440;735708.333333333;22.8333333333333;6.26333333333333
109;9;9;119;136;4.44;96;1002;1.6;100;0;21.1926620059543;615;735708.375;86.5;6.89666666666667
109;10;10.6;186;220;3.06;82;1002;0.8;100;0;50.2306782446968;751;735708.416666667;206;8.26666666666667
109;11;11.5;179;215;3.06;20;1001;0.9;100;0;99.006063897194;837;735708.458333333;390.833333333333;10.8133333333333
109;12;12;163;197;2.22;57;1001;1.1;100;0;89.3518583255343;866;735708.5;368.166666666667;13.105
109;13;13.4;207;250;3.33;95;1001;0.6;100;0;28.9076603444417;837;735708.541666667;127.833333333333;14.6
109;14;13.7;243;291;4.44;106;1002;0.4;100;0;21.4729137929281;751;735708.583333333;92;13.4516666666667
109;15;12.3;186;218;4.17;107;1002;0.8;100;0;13.5492614386894;615;735708.625;57.5;12.145
109;16;11.8;121;136;3.61;103;1002;0.5;100;0;11.0050630025395;440;735708.666666667;49.3333333333333;12.335
109;17;12.4;125;127;2.22;96;1003;0.4;100;0;4.94554140726726;245;735708.708333333;20.5;12.3383333333333
109;18;12.7;89;71;2.5;72;1003;0.3;100;0;3.35725250853484;66;735708.75;13.1666666666667;11.81
109;19;12.4;14;14;2.22;31;1003;0.8;100;0;0.825371195475261;0;735708.791666667;4.5;11.5083333333333
109;20;12.2;0;0;2.5;358;1004;0.6;100;0;0;0;735708.833333333;0;11.7933333333333
109;21;12.4;0;0;2.5;339;1004;0;71;0;0;0;735708.875;0;11.46
109;22;11.8;0;0;2.22;335;1003;0;33;0;0;0;735708.916666667;0;11.26
109;23;12.5;0;0;5;354;1003;0.3;93;0;0;0;735708.958333333;0;11.1716666666667
110;0;12;0;0;1.39;345;1007;0;46;0;0;0;735709;0;10.2716666666667
110;1;11.9;0;0;1.67;339;1007;0;98;0;0;0;735709.041666667;0;9.98833333333333
110;2;11.4;0;0;1.11;341;1006;0;73;0;0;0;735709.083333333;0;9.23166666666667
